ClassName,Changes,TotalCommits,Insertions,Deletions
TraceFieldVisitor,2,1641,78,78
TraceMethodVisitor,2,1641,567,567
TraceSignatureVisitor,2,1641,300,300
BeanCopier,1,1641,0,0
BeanGenerator,1,1641,0,0
BeanMapEmitter,1,1641,0,0
BeanMap,1,1641,0,0
BulkBeanEmitter,1,1641,0,0
BulkBeanException,1,1641,0,0
BulkBean,1,1641,0,0
FixedKeySet,1,1641,0,0
ImmutableBean,1,1641,0,0
AbstractClassGenerator,1,1641,0,0
Block,1,1641,0,0
ClassEmitter,1,1641,0,0
ClassesKey,1,1641,0,0
ClassGenerator,1,1641,0,0
ClassInfo,1,1641,0,0
ClassNameReader,1,1641,0,0
CodeEmitter,1,1641,0,0
CodeGenerationException,1,1641,0,0
CollectionUtils,1,1641,0,0
Constants,1,1641,0,0
Converter,1,1641,0,0
Customizer,1,1641,0,0
DebuggingClassWriter,1,1641,0,0
DefaultGeneratorStrategy,1,1641,0,0
DefaultNamingPolicy,1,1641,0,0
DuplicatesPredicate,1,1641,0,0
EmitUtils,1,1641,0,0
GeneratorStrategy,1,1641,0,0
KeyFactory,1,1641,0,0
Local,1,1641,0,0
LocalVariablesSorter,1,1641,0,0
MethodInfo,1,1641,0,0
MethodInfoTransformer,1,1641,0,0
MethodWrapper,1,1641,0,0
NamingPolicy,1,1641,0,0
ObjectSwitchCallback,1,1641,0,0
Predicate,1,1641,0,0
ProcessArrayCallback,1,1641,0,0
ProcessSwitchCallback,1,1641,0,0
ReflectUtils,1,1641,0,0
RejectModifierPredicate,1,1641,0,0
Signature,1,1641,0,0
TinyBitSet,1,1641,0,0
Transformer,1,1641,0,0
TypeUtils,1,1641,0,0
VisibilityPredicate,1,1641,0,0
CallbackFilter,2,1641,5,2
CallbackGenerator,1,1641,0,0
CallbackHelper,2,1641,1,1
CallbackInfo,1,1641,0,0
Callback,1,1641,0,0
DispatcherGenerator,1,1641,0,0
Dispatcher,1,1641,0,0
Enhancer,2,1641,2,4
Factory,1,1641,0,0
FixedValueGenerator,1,1641,0,0
FixedValue,1,1641,0,0
InterfaceMaker,1,1641,0,0
InvocationHandlerGenerator,1,1641,0,0
InvocationHandler,1,1641,0,0
LazyLoaderGenerator,1,1641,0,0
LazyLoader,1,1641,0,0
MethodInterceptorGenerator,1,1641,0,0
MethodInterceptor,1,1641,0,0
MethodProxy,1,1641,0,0
MixinBeanEmitter,1,1641,0,0
MixinEmitter,1,1641,0,0
MixinEverythingEmitter,1,1641,0,0
Mixin,1,1641,0,0
NoOpGenerator,1,1641,0,0
NoOp,1,1641,0,0
Proxy,2,1641,2,2
ProxyRefDispatcher,1,1641,0,0
UndeclaredThrowableException,1,1641,0,0
ConstructorDelegate,1,1641,0,0
FastClassEmitter,1,1641,0,0
FastClass,1,1641,0,0
FastConstructor,1,1641,0,0
FastMember,1,1641,0,0
FastMethod,1,1641,0,0
MethodDelegate,1,1641,0,0
MulticastDelegate,1,1641,0,0
AbstractClassFilterTransformer,1,1641,0,0
AbstractClassLoader,1,1641,0,0
AbstractClassTransformer,1,1641,0,0
AbstractProcessTask,1,1641,0,0
AbstractTransformTask,1,1641,0,0
AnnotationVisitorTee,1,1641,0,0
ClassEmitterTransformer,1,1641,0,0
ClassFilter,1,1641,0,0
ClassFilterTransformer,1,1641,0,0
ClassReaderGenerator,1,1641,0,0
ClassTransformerChain,1,1641,0,0
ClassTransformerFactory,1,1641,0,0
ClassTransformer,1,1641,0,0
ClassTransformerTee,1,1641,0,0
ClassVisitorTee,1,1641,0,0
FieldVisitorTee,1,1641,0,0
AbstractInterceptFieldCallback,1,1641,0,0
AccessFieldTransformer,1,1641,0,0
AddDelegateTransformer,1,1641,0,0
AddInitTransformer,1,1641,0,0
AddPropertyTransformer,1,1641,0,0
AddStaticInitTransformer,1,1641,0,0
FieldProvider,1,1641,0,0
FieldProviderTransformer,1,1641,0,0
InterceptFieldCallback,1,1641,0,0
InterceptFieldEnabled,1,1641,0,0
InterceptFieldFilter,1,1641,0,0
InterceptFieldTransformer,1,1641,0,0
UndeclaredThrowableStrategy,1,1641,0,0
