ClassName,Changes,TotalCommits,Insertions,Deletions
BagUtilsTest,1,33,25,27
UnmodifiableBidiMapTest,1,33,1,1
UnmodifiableOrderedBidiMapTest,1,33,1,1
UnmodifiableSortedBidiMapTest,1,33,1,1
ClosureUtilsTest,1,33,15,18
UnmodifiableBoundedCollectionTest,1,33,1,1
UnmodifiableCollectionTest,1,33,1,1
CollectionUtilsTest,5,33,43,98
ComparatorUtilsTest,1,18,125,0
FactoryUtilsTest,1,33,2,7
FluentIterableTest,6,31,553,0
AbstractCompositePredicateTest,1,33,9,9
IterableUtilsTest,6,33,228,14
NodeListIteratorTest,1,33,4,6
UnmodifiableIteratorTest,1,33,1,1
UnmodifiableListIteratorTest,1,33,1,1
UnmodifiableMapIteratorTest,1,33,1,1
UnmodifiableOrderedMapIteratorTest,1,33,1,1
IteratorUtilsTest,3,33,69,11
UnmodifiableListTest,1,33,1,1
ListUtilsTest,1,33,10,14
LazySortedMapTest,1,33,5,5
PassiveExpiringMapTest,1,33,3,3
UnmodifiableMapTest,1,33,1,1
UnmodifiableOrderedMapTest,1,33,1,1
UnmodifiableSortedMapTest,1,33,1,1
MapUtilsTest,1,33,17,21
AbstractMultiValuedMapTest,2,33,95,81
MultiValuedHashMapTest,1,33,14,14
TransformedMultiValuedMapTest,1,33,10,10
UnmodifiableMultiValuedMapTest,1,33,5,2
AbstractMultiSetTest,1,14,702,0
PredicateUtilsTest,1,33,35,38
UnmodifiableQueueTest,1,33,1,1
QueueUtilsTest,1,33,11,13
ListOrderedSetTest,1,33,5,5
UnmodifiableNavigableSetTest,1,33,1,1
UnmodifiableSetTest,1,33,1,1
UnmodifiableSortedSetTest,1,33,1,1
SetUtilsTest,2,33,144,4
TransformerUtilsTest,1,33,19,22
UnmodifiableTrieTest,1,33,1,1
TrieUtilsTest,1,33,3,5
