ClassName,Changes,TotalCommits
HashCodeUtils,3,3235
IDKey,3,1375
IllegalClassException,15,2891
IncompleteArgumentException,14,2891
Interpolation,4,2347
IntHashMap,14,2817
LocaleUtils,19,2006
DoubleRange,17,3009
FloatRange,17,3009
Fraction,30,3007
IEEE754rUtils,4,1508
IntRange,20,3009
JVMRandom,20,2899
LongRange,21,3009
NumberRange,21,3009
NumberUtils,40,2828
RandomUtils,12,2926
Range,16,3009
MutableBoolean,18,1941
MutableByte,24,2363
MutableDouble,24,2363
MutableFloat,25,2363
MutableInteger,5,2363
MutableInt,20,2342
Mutable,11,2363
MutableLong,23,2363
MutableNumber,4,2363
MutableObject,16,2338
MutableShort,23,2363
NotifierException,4,3072
Notifier,6,3072
NotImplementedException,21,2891
NullArgumentException,15,2891
NumberRange,16,3255
NumberUtils,29,3255
ObjectUtils,48,3255
RandomStringUtils,38,3255
Range,11,1060
ConstructorUtils,11,1400
FieldUtils,13,1400
MemberUtils,6,1400
MethodUtils,25,1400
ReflectionException,4,3092
ReflectionUtils,12,3092
TypeUtils,2,1050
SerializationException,16,3255
SerializationUtils,22,3255
StringEscapeUtils,73,2929
StringPrintWriter,9,2929
StringUtils,207,3255
SystemUtils,54,3206
ChoiceMetaFormat,4,1572
CompositeFormat,13,1894
DateMetaFormat,4,1572
DateMetaFormatSupport,4,1572
DefaultMetaFormatFactory,4,1572
ExtendedMessageFormat,24,1572
FormatFactory,5,1468
Interpolation,8,2293
MappedMessageFormat,10,2295
MetaFormatSupport,4,1572
MultiFormat,3,1573
NameKeyedMetaFormat,5,1572
NumberMetaFormat,5,1572
StrBuilder,64,2234
StrLookup,6,1813
StrMatcher,12,2013
StrSubstitutor,11,1828
StrTokenizer,49,2255
TimeMetaFormat,4,1572
AggregateTranslator,7,1226
CharSequenceTranslator,6,1226
CodePointTranslator,5,1226
EntityArrays,6,1226
EscapeLowAsciiAsUnicode,2,1226
EscapeNonAsciiAsNumericEntity,2,1226
EscapeNonAsciiAsUnicode,2,1226
EscapeUtils,12,1226
LookupTranslator,7,1226
NumericEntityEscaper,6,1215
NumericEntityUnescaper,4,1226
UnescapeUtils,8,1226
UnicodeEscaper,9,1226
UnicodeUnescaper,12,1226
VariableFormat,2,2086
VariableFormatter,20,2079
CalendarUtils,4,3011
DateFormatUtils,19,2846
DateUtils,63,3011
DurationFormatUtils,50,2846
FastDateFormat,46,2985
StopWatch,28,3000
Tokenizer,11,2503
UnhandledException,14,2891
BitField,9,3013
IdentifierFactory,5,2888
IdentifierUtils,10,2993
LongIdentifierFactory,5,2888
StringIdentifierFactory,5,2888
Validate,5,2990
Validate,35,2579
WordUtils,33,2591
WordWrapUtils,11,2910
AnnotationUtils,20,687
ArrayUtils,28,956
BitField,3,956
BooleanUtils,21,956
Builder,4,834
CompareToBuilder,10,956
EqualsBuilder,16,956
HashCodeBuilder,18,956
IDKey,3,956
ReflectionToStringBuilder,9,956
StandardToStringStyle,3,956
ToStringBuilder,4,956
ToStringStyle,9,956
CharEncoding,4,956
CharRange,12,956
CharSequenceUtils,18,426
CharSet,10,956
CharSetUtils,9,956
CharUtils,9,956
ClassUtils,20,956
ComparableComparator,4,161
ComparatorChain,7,160
ComparatorUtils,8,106
FixedOrderComparator,5,159
NullComparator,4,158
ReverseComparator,4,157
UnmodifiableIterator,2,78
AtomicInitializer,3,822
AtomicSafeInitializer,4,666
BackgroundInitializer,3,956
BasicThreadFactory,4,880
CallableBackgroundInitializer,2,956
ConcurrentException,3,956
ConcurrentInitializer,4,822
ConcurrentRuntimeException,3,833
ConcurrentUtils,8,956
ConstantInitializer,5,662
LazyInitializer,4,956
MultiBackgroundInitializer,4,956
TimedSemaphore,3,950
EnumUtils,11,956
AbstractEventSupport,2,782
EventListenerSupport,15,768
EventSupport,2,782
EventUtils,12,768
ReflectiveEventSupport,2,782
CloneFailedException,2,887
ContextedException,8,956
ContextedRuntimeException,9,956
DefaultExceptionContext,10,956
ExceptionContext,6,956
ExceptionUtils,10,956
ImmutablePair,9,525
JavaVersion,10,613
LocaleUtils,5,956
Fraction,6,956
IEEE754rUtils,2,956
NumberUtils,16,956
MutableBoolean,4,956
MutableByte,4,956
MutableDouble,7,956
MutableFloat,7,956
MutableInt,6,956
Mutable,3,956
MutableLong,6,956
MutableObject,6,956
MutableShort,6,956
MutablePair,8,525
ObjectUtils,27,956
Pair,18,879
RandomStringUtils,9,956
Range,20,956
ConstructorUtils,16,956
FieldUtils,9,956
MemberUtils,8,956
MethodUtils,14,956
TypeUtils,12,956
SerializationException,6,956
SerializationUtils,11,956
StringEscapeUtils,19,956
StringUtils,127,956
SystemUtils,14,956
CompositeFormat,2,956
ExtendedMessageFormat,10,956
FormatFactory,3,956
FormattableUtils,6,349
StrBuilder,11,956
StrLookup,5,956
StrMatcher,4,956
StrSubstitutor,10,956
StrTokenizer,6,956
AggregateTranslator,3,956
CharSequenceTranslator,9,956
CodePointTranslator,4,956
EntityArrays,8,956
LookupTranslator,6,956
NumericEntityEscaper,8,956
NumericEntityUnescaper,11,956
OctalUnescaper,2,619
UnicodeEscaper,9,956
UnicodeUnescaper,14,956
WordUtils,12,951
DateFormatUtils,4,956
DateUtils,22,956
DurationFormatUtils,5,956
FastDateFormat,9,956
FormatCache,3,357
StopWatch,4,956
ImmutablePair,4,366
MutablePair,3,366
Pair,11,366
FormattableUtils,3,355
Validate,21,956
WordUtils,2,956
CalendarUtils,3,1964
CalendarUtilsTest,5,1963
DateFormatter,4,1961
DateFormatterTest,4,1962
AnnotationUtilsTest,15,687
ArrayUtilsAddTest,8,954
ArrayUtilsRemoveMultipleTest,1,239
ArrayUtilsRemoveTest,3,954
ArrayUtilsTest,13,954
BitFieldTest,3,954
BooleanUtilsTest,10,954
CompareToBuilderTest,5,954
DefaultToStringStyleTest,4,954
EqualsBuilderTest,10,954
HashCodeBuilderAndEqualsBuilderTest,4,954
HashCodeBuilderTest,6,954
MultiLineToStringStyleTest,4,954
NoFieldNamesToStringStyleTest,4,954
ReflectionToStringBuilderConcurrencyTest,4,37
ReflectionToStringBuilderExcludeTest,3,954
ReflectionToStringBuilderMutateInspectConcurrencyTest,3,34
ShortPrefixToStringStyleTest,5,954
SimpleToStringStyleTest,4,954
StandardToStringStyleTest,4,954
ToStringBuilderTest,13,954
ToStringStyleConcurrencyTest,3,38
ToStringStyleTest,3,954
CharEncodingTest,4,954
CharRangeTest,6,954
CharSequenceUtilsTest,10,426
CharSetTest,2,954
CharSetUtilsTest,2,954
CharUtilsPerfRun,3,954
CharUtilsTest,4,954
ClassUtilsTest,17,954
AbstractTestComparator,3,151
AbstractTestNullComparator,3,150
AbstractTestObject,3,152
BulkTest,3,153
ComparableComparatorTest,3,115
ComparatorChainTest,3,79
FixedOrderComparatorTest,2,117
NullComparatorTest,2,120
ReverseComparatorTest,3,119
TestComparableComparator,3,149
TestComparatorChain,3,148
TestFixedOrderComparator,3,147
TestReverseComparator,3,146
AbstractConcurrentInitializerTest,2,822
AtomicInitializerTest,2,822
AtomicSafeInitializerTest,2,666
BackgroundInitializerTest,1,954
BasicThreadFactoryTest,2,880
CallableBackgroundInitializerTest,2,954
ConcurrentUtilsTest,7,954
ConstantInitializerTest,5,662
LazyInitializerTest,2,954
MultiBackgroundInitializerTest,3,954
TimedSemaphoreTest,5,950
EnumUtilsTest,7,954
AbstractEventSupportTest,2,782
EventListenerSupportTest,14,768
EventUtilsTest,10,768
ReflectiveEventSupportTest,2,782
AbstractExceptionContextTest,4,271
ContextedExceptionTest,6,954
ContextedRuntimeExceptionTest,6,954
DefaultExceptionContextTest,5,954
ExceptionUtilsTest,4,954
ImmutablePairTest,5,525
JavaVersionTest,4,604
LocaleUtilsTest,4,954
FractionTest,4,954
IEEE754rUtilsTest,1,954
NumberUtilsTest,15,954
MutableBooleanTest,2,954
MutableByteTest,2,954
MutableDoubleTest,2,954
MutableFloatTest,3,954
MutableIntTest,2,954
MutableLongTest,2,954
MutableObjectTest,3,954
MutableShortTest,2,954
MutablePairTest,5,525
ObjectUtilsTest,13,954
PairTest,11,879
RandomStringUtilsTest,4,954
RangeTest,6,954
ConstructorUtilsTest,4,954
FieldUtilsTest,10,954
MethodUtilsTest,11,954
Ambig,2,954
Bar,2,954
Foo,2,954
GenericParent,2,954
GenericTypeHolder,2,954
Parent,2,954
PrivatelyShadowedChild,2,954
PublicChild,2,954
PubliclyShadowedChild,2,954
StaticContainerChild,2,954
StaticContainer,2,954
StringParameterizedChild,2,954
TypeUtilsTest,15,954
SerializationUtilsTest,6,954
StringEscapeUtilsTest,16,954
StringUtilsEqualsIndexOfTest,15,954
StringUtilsIsTest,3,954
StringUtilsStartsEndsWithTest,5,954
StringUtilsSubstringTest,5,954
StringUtilsTest,41,954
StringUtilsTrimEmptyTest,6,954
SystemUtilsTest,7,954
CompositeFormatTest,1,954
ExtendedMessageFormatTest,7,954
FormattableUtilsTest,2,349
StrBuilderAppendInsertTest,2,954
StrBuilderTest,3,954
StrLookupTest,2,954
StrMatcherTest,1,954
StrSubstitutorTest,5,954
StrTokenizerTest,3,954
EntityArraysTest,3,954
LookupTranslatorTest,3,954
NumericEntityEscaperTest,5,954
NumericEntityUnescaperTest,6,794
OctalUnescaperTest,1,619
UnicodeEscaperTest,6,954
UnicodeUnescaperTest,4,954
WordUtilsTest,5,951
DateFormatUtilsTest,2,954
DateUtilsFragmentTest,1,954
DateUtilsRoundingTest,4,954
DateUtilsTest,10,954
DurationFormatUtilsTest,5,954
FastDateFormatTest,6,954
StopWatchTest,2,954
ImmutablePairTest,1,366
MutablePairTest,2,366
PairTest,5,366
FormattableUtilsTest,2,355
ValidateTest,7,954
WordUtilsTest,2,954
ArrayUtilsAddTest,5,1011
ArrayUtilsRemoveTest,5,1011
ArrayUtilsTest,6,1011
BitFieldTest,4,1011
BooleanUtilsTest,5,1011
CompareToBuilderTest,5,1011
DefaultToStringStyleTest,5,1011
EqualsBuilderTest,6,1011
HashCodeBuilderAndEqualsBuilderTest,5,1011
HashCodeBuilderTest,6,1011
MultiLineToStringStyleTest,5,1011
NoFieldNamesToStringStyleTest,5,1011
ReflectionToStringBuilderExcludeTest,3,1011
ShortPrefixToStringStyleTest,4,1011
SimpleToStringStyleTest,5,1011
StandardToStringStyleTest,5,1011
ToStringBuilderTest,5,1011
ToStringStyleTest,4,1011
CharEncodingTest,4,1011
CharRangeTest,5,1011
CharSetTest,5,1011
CharSetUtilsTest,5,1011
CharUtilsPerfRun,3,1011
CharUtilsTest,5,1011
