ClassName,Changes,TotalCommits,Insertions,Deletions
DefaultedMap,1,34,5,5
DualTreeBidiMap,1,34,18,0
FactoryTransformer,1,34,2,2
FactoryUtils,1,34,2,2
FactoryUtilsTest,1,34,2,7
BagUtilsTest,1,34,25,27
LazySortedMap,1,34,4,4
LazySortedMapTest,1,34,5,5
ListOrderedMap,1,34,2,2
NullIsTruePredicate,1,34,2,2
OrPredicate,1,34,2,2
PassiveExpiringMap,1,34,11,12
PassiveExpiringMapTest,1,34,3,3
PeekingIterator,1,34,2,2
PredicateUtils,1,34,29,29
PredicateUtilsTest,1,34,35,38
AbstractOrderedMapIteratorDecorator,1,34,2,2
PredicatedBagTest,1,34,2,2
PredicatedCollection,1,34,17,13
PredicatedList,1,34,2,2
PredicatedMap,1,34,2,2
AbstractOrderedMapDecorator,1,34,1,1
PredicatedNavigableSet,1,34,2,2
PredicatedQueue,1,34,2,2
PredicatedSet,1,34,2,2
PredicatedSortedBagTest,1,34,4,4
PredicatedSortedMap,1,34,2,2
OnePredicate,1,34,4,4
NullIsFalsePredicate,1,34,2,2
ListOrderedSet,1,34,8,8
AbstractQueueDecorator,1,34,1,1
ListOrderedSetTest,1,34,5,5
ListUtils,1,34,35,41
ListUtilsTest,1,34,10,14
MapBackedSet,1,34,6,6
AbstractSetValuedMap,1,34,19,59
MapUtilsTest,1,34,17,21
MultiKeyMap,1,34,3,2
AbstractSetDecorator,1,34,1,1
AbstractSerializableSetDecorator,1,34,1,1
MultiValuedHashMap,1,34,5,4
MultiValuedHashMapTest,1,34,14,14
AbstractSerializableListDecorator,1,34,1,1
NodeListIterator,1,34,5,4
NodeListIteratorTest,1,34,4,6
NonePredicate,1,34,4,4
NotPredicate,1,34,2,2
NullComparator,1,34,1,0
NullIsExceptionPredicate,1,34,2,2
